male,female,_original_label,test,pred_male_kldm,pred_female_kldm
কাহা রে বলতাছি ওয়াজ তো করছেন দয়া করে কমেন্ট গুলাও পড়েন !!!😂😂😂 কাকা ফেমাস না হইয়া খামোশ হয়ে যাইবা !!!😢😢😢,কাহা রে বলতাছি ওয়াজ তো করছেন দয়া করে কমেন্ট গুলাও পড়েন !!!😂😂😂 কাকি ফেমাস না হইয়া খামোশ হয়ে যাইবা !!!😢😢😢,0,1,1,1
ভাই অনেক দিন পরে ভিডিও পেলাম ভালো লাগলো,আফা অনেক দিন পরে ভিডিও পেলাম ভালো লাগলো,0,1,0,0
এরা সেই হুজুর নামধারী ভন্ড যারা ঘুষ কে হাদিয়া বলে গ্রহন করে।,এরা সেই হুজুরাইন নামধারী ভন্ড যারা ঘুষ কে হাদিয়া বলে গ্রহন করে ।,0,1,0,0
আর তরা পোলা পোটকি মারছ,আর তরা মাইয়া পোটকি মারছ,0,1,1,1
আর তরা পোলা পোটকি মারছ,আর তরা মেয়া পোটকি মারছ,0,1,1,1
সরকারে ওগো না মারলে আমরা যুবক ছেলেরা মারবো,সরকারে ওগো না মারলে আমরা যুবতী মেয়েরা মারবো,0,1,0,0
ভাই আল্লাহ আল্লাহ করেন আল্লাহ যেন এইসব নাস্তিক গুলাকে দুনিয়া থেকে উঠিয়া নিয়া জান না হয় হেদায়েত দান করেন,আফা আল্লাহ আল্লাহ করেন আল্লাহ যেন এইসব নাস্তিক গুলাকে দুনিয়া থেকে উঠিয়া নিয়া জান না হয় হেদায়েত দান করেন,0,1,0,0
তাহেরি সাহেব মানুষদেরকে গমরা বানায় ℅,ফারহানা  বিবি মানুষদেরকে গমরা বানায় ℅,0,1,0,0
তাহের নাম্বার ওয়ান ভন্ড তাহেরির জদি কোন লজ্জা থাকে তাহলে কোন হুজুর কে নিয়ে কথা বলতোনা তাহেরি একটা কুলাঙ্গার,তাহের নাম্বার ওয়ান ভন্ড তাহেরির জদি কোন লজ্জা থাকে তাহলে কোন হুজুরাইন কে নিয়ে কথা বলতোনা তাহেরি একটা কুলাঙ্গার,0,1,0,0
অসংখ্য ধন্যবাদ আপনাকে ভাই আমার অনেক প্রিয় আজহারী হুজুর,অসংখ্য ধন্যবাদ আপনাকে ভাবী আমার অনেক প্রিয়  প্রবাল  হুজুর,0,1,0,0
অসাধারণ ভাই খুব সুন্দর হয়ে ছে এগিয়ে জান,অসাধারণ ভাবী খুব সুন্দর হয়ে ছে এগিয়ে জান,0,1,0,0
ভন্ড তর বাপ,ভন্ড তর মা,0,1,0,0
ভাই হাফিজুর রহমান হুজুরকে এখানে আনাটা ঠিক হয় নাই❌,ভাবী  নাজনিন  হুজুরকে এখানে আনাটা ঠিক হয় নাই❌,0,1,0,0
ঐ নাস্তিকরা তোদের মায়ের কাছে একাধিক পুরুষ রাত কাটিয়েছে। সেজন্য তোরা ইসলাম বিরোধি কথা বলিস। তোদের জানাযা করা যাবেনা সালারা,ঐ নাস্তিকরা তোদের বাবার কাছে একাধিক মহিলা রাত কাটিয়েছে ।  সেজন্য তোরা ইসলাম বিরোধি কথা বলিস ।  তোদের জানাযা করা যাবেনা সালারা,0,1,0,0
